FeedCreatedDateTime	ItemPriceLastModifiedDateTime	Currency	ModelCode	ItemCode	ItemName	NonStandardDiscount	Outlet	AllPrintCodes	MOQBlankOrder	Qty1	Qty2	Qty3	Qty4	Qty5	Qty6	ItemPriceNet_Qty1	ItemPriceNet_Qty2	ItemPriceNet_Qty3	ItemPriceNet_Qty4	ItemPriceNet_Qty5	ItemPriceNet_Qty6	ItemPriceGross_Qty1	ItemPriceGross_Qty2	ItemPriceGross_Qty3	ItemPriceGross_Qty4	ItemPriceGross_Qty5	ItemPriceGross_Qty6	AdditionalCostDesc	AdditionalCost
2023-09-18T11:27:09	2023-03-24T10:13:04	EUR	P262.84	P262.844	Impact AWARE™ gerecycled katoenen schort 180gr, rood			Screen Transfer OS,Digital Transfer OS,Embroidery	1	1	100	250	500	1000	1500	4.83	4.70	4.58	4.45	4.36	4.28	8.48	8.25	8.03	7.80	7.65	7.50		
2023-09-18T11:27:09	2023-03-24T10:13:05	EUR	P262.84	P262.845	Impact AWARE™ gerecycled katoenen schort 180gr, blauw			Screen Transfer OS,Digital Transfer OS,Embroidery	1	1	100	250	500	1000	1500	4.83	4.70	4.58	4.45	4.36	4.28	8.48	8.25	8.03	7.80	7.65	7.50		
2023-09-18T11:27:09	2023-03-24T10:13:05	EUR	P262.84	P262.847	Impact AWARE™ gerecycled katoenen schort 180gr, groen			Screen Transfer OS,Digital Transfer OS,Embroidery	1	1	100	250	500	1000	1500	4.83	4.70	4.58	4.45	4.36	4.28	8.48	8.25	8.03	7.80	7.65	7.50		
2023-09-18T11:27:09	2023-03-24T10:13:05	EUR	P262.84	P262.849	Impact AWARE™ gerecycled katoenen schort 180gr, donkerblauw			Screen Transfer OS,Digital Transfer OS,Embroidery	1	1	100	250	500	1000	1500	4.83	4.70	4.58	4.45	4.36	4.28	8.48	8.25	8.03	7.80	7.65	7.50		
2023-09-18T11:27:09	2023-04-18T14:13:18	EUR	P262.92	P262.925	Deluxe denim schort, blauw			Screen Transfer OS,Digital Transfer OS,SilkScreen,Embroidery	1	1	100	250	500	1000	1500	5.76	5.60	5.45	5.30	5.20	5.10	10.10	9.83	9.57	9.30	9.12	8.94		
2023-09-18T11:27:09	2022-10-24T15:20:55	EUR	P262.93	P262.931	Ukiyo geurkaars in glas, zwart			Pad Print,Laser Engraving 2	1	1	100	250	500	1000	1500	4.47	4.36	4.24	4.12	4.04	3.96	7.85	7.65	7.44	7.23	7.09	6.95		
2023-09-18T11:27:09	2022-10-24T15:20:56	EUR	P262.93	P262.933	Ukiyo geurkaars in glas, wit			Pad Print,Laser Engraving 2	1	1	100	250	500	1000	1500	4.47	4.36	4.24	4.12	4.04	3.96	7.85	7.65	7.44	7.23	7.09	6.95		
2023-09-18T11:27:09	2022-10-24T15:19:46	EUR	P262.94	P262.941	Ukiyo luxe geurkaars met bamboe deksel, zwart			CO2 Engraving 2,Laser Engraving 2,Pad Print	1	1	100	250	500	1000	1500	7.70	7.50	7.30	7.10	6.95	6.81	13.50	13.15	12.80	12.45	12.20	11.95		
2023-09-18T11:27:09	2022-10-24T15:19:46	EUR	P262.94	P262.943	Ukiyo luxe geurkaars met bamboe deksel, wit			CO2 Engraving 2,Laser Engraving 2,Pad Print	1	1	100	250	500	1000	1500	7.70	7.50	7.30	7.10	6.95	6.81	13.50	13.15	12.80	12.45	12.20	11.95		
2023-09-18T11:27:09	2022-10-24T15:20:26	EUR	P262.95	P262.951	Ukiyo deluxe geurstokjes, zwart				1	1	100	250	500	1000	1500	5.76	5.61	5.46	5.31	5.20	5.10	10.11	9.85	9.58	9.31	9.13	8.95		
2023-09-18T11:27:09	2022-10-24T15:20:27	EUR	P262.95	P262.953	Ukiyo deluxe geurstokjes, wit				1	1	100	250	500	1000	1500	5.76	5.61	5.46	5.31	5.20	5.10	10.11	9.85	9.58	9.31	9.13	8.95		
2023-09-18T11:27:09	2022-10-21T09:45:35	EUR	P262.97	P262.971	Ukiyo kaars en geursticks geschenkset, zwart				1	1	100	250	500	1000	1500	9.63	9.38	9.12	8.86	8.69	8.52	16.90	16.45	16.00	15.55	15.25	14.95		
2023-09-18T11:27:09	2022-10-21T09:45:36	EUR	P262.97	P262.973	Ukiyo kaars en geursticks geschenkset, wit				1	1	100	250	500	1000	1500	9.63	9.38	9.12	8.86	8.69	8.52	16.90	16.45	16.00	15.55	15.25	14.95		
2023-09-18T11:27:09	2023-04-18T14:12:21	EUR	P263.04	P263.043	Ukiyo theepotset met kopjes, wit			Ukiyo Card,Custom Card B	1	1	25	50	100	250	500	25.74	25.05	24.37	23.68	23.23	22.77	45.15	43.95	42.75	41.55	40.75	39.95		
2023-09-18T11:27:09	2023-04-18T14:12:33	EUR	P263.06	P263.061	Ukiyo 3-delig serveerset met bamboe tray, wit			Ukiyo Card,Custom Card B	1	1	25	50	100	250	500	11.57	11.26	10.94	10.63	10.43	10.23	20.30	19.75	19.20	18.65	18.30	17.95		
2023-09-18T11:27:09	2023-04-18T14:12:29	EUR	P263.07	P263.071	Ukiyo sushi dinerset voor 2, wit			Ukiyo Card,Custom Card B	1	1	25	50	100	250	500	12.85	12.51	12.17	11.83	11.60	11.37	22.55	21.95	21.35	20.75	20.35	19.95		
2023-09-18T11:27:09	2023-04-18T14:12:28	EUR	P263.08	P263.081	Ukiyo dinerborden set van 2, wit			Ukiyo Card,Custom Card B	1	1	25	50	100	250	500	14.14	13.77	13.40	13.02	12.77	12.51	24.80	24.15	23.50	22.85	22.40	21.95		
2023-09-18T11:27:09	2023-04-18T14:12:24	EUR	P263.09	P263.091	Ukiyo slakom met bamboe saladebestek, wit			Ukiyo Card,Custom Card B	1	1	25	50	100	250	500	19.29	18.78	18.27	17.76	17.41	17.07	33.85	32.95	32.05	31.15	30.55	29.95		
2023-09-18T11:27:09	2023-03-24T10:12:48	EUR	P264.06	P264.060	Ukiyo borosilicaatglazen karaf met bamboe deksel 1,2L, transparant			CO2 Engraving 3,Digital Print 3,Pad Print Drinkware	1	1	100	250	500	1000	1500	10.92	10.63	10.35	10.06	9.86	9.66	19.15	18.65	18.15	17.65	17.30	16.95		
2023-09-18T11:27:09	2022-10-24T15:19:56	EUR	P265.12	P265.121	Verzendbare eerste hulp set, zwart			Screen Transfer OS,Digital Transfer OS,SilkScreen	1	1	100	250	500	1000	1500	7.04	6.87	6.67	6.50	6.36	6.24	12.35	12.05	11.70	11.40	11.15	10.95		
2023-09-18T11:27:09	2022-10-24T15:19:56	EUR	P265.12	P265.124	Verzendbare eerste hulp set, rood			Screen Transfer OS,Digital Transfer OS,SilkScreen	1	1	100	250	500	1000	1500	7.04	6.87	6.67	6.50	6.36	6.24	12.35	12.05	11.70	11.40	11.15	10.95		
2023-09-18T11:27:09	2022-10-24T15:22:35	EUR	P265.24	P265.241	Eerste hulp beademingsmasker, zwart			Pad Print Low	1	1	250	500	1000	2500	5000	1.19	1.16	1.13	1.09	1.08	1.05	2.09	2.04	1.98	1.92	1.89	1.85		
2023-09-18T11:27:09	2022-10-24T15:22:35	EUR	P265.24	P265.244	Eerste hulp beademingsmasker, rood			Pad Print Low	1	1	250	500	1000	2500	5000	1.19	1.16	1.13	1.09	1.08	1.05	2.09	2.04	1.98	1.92	1.89	1.85		
2023-09-18T11:27:09	2022-10-24T15:22:07	EUR	P265.31	P265.310	Eerste hulp set, rood			Screen Transfer OS,Digital Transfer OS,SilkScreen	1	1	250	500	1000	2500	5000	2.44	2.38	2.31	2.25	2.21	2.16	4.28	4.17	4.06	3.94	3.87	3.79		
2023-09-18T11:27:09	2022-10-24T15:22:07	EUR	P265.31	P265.313	Eerste hulp set, wit			Screen Transfer OS,Digital Transfer OS,SilkScreen	1	1	250	500	1000	2500	5000	2.44	2.38	2.31	2.25	2.21	2.16	4.28	4.17	4.06	3.94	3.87	3.79		
2023-09-18T11:27:09	2022-10-24T15:22:13	EUR	P265.31	P265.315	Eerste hulp set, donkerblauw			Screen Transfer OS,Digital Transfer OS,SilkScreen	1	1	250	500	1000	2500	5000	2.44	2.38	2.31	2.25	2.21	2.16	4.28	4.17	4.06	3.94	3.87	3.79		
2023-09-18T11:27:09	2023-04-18T14:13:12	EUR	P265.87	P265.871	XD DESIGN Protective Mask Set, zwart	True		Screen Transfer OS,Digital Transfer OS,Pad Print	1	1						2.77						3.95							
2023-09-18T11:27:09	2023-04-18T14:12:55	EUR	P265.87	P265.872	XD DESIGN Protective Mask Set, grijs	True	True	Screen Transfer OS,Digital Transfer OS,Pad Print	1	1						2.77						3.95							
2023-09-18T11:27:09	2023-04-18T14:12:56	EUR	P265.87	P265.875	XD DESIGN Protective Mask Set, donkerblauw	True	True	Screen Transfer OS,Digital Transfer OS,Pad Print	1	1						2.77						3.95							
2023-09-18T11:27:09	2023-04-18T14:13:47	EUR	P265.89	P265.891	Herbruikbaar 2 laags katoenen gezichtsmasker, zwart	True		Screen Transfer OS,Digital Transfer OS	1	1						0.69						0.99							
2023-09-18T11:27:09	2023-04-18T14:13:46	EUR	P265.89	P265.893	Herbruikbaar 2 laags katoenen gezichtsmasker, wit	True	True	Screen Transfer OS,Digital Transfer OS	1	1						0.69						0.99							
2023-09-18T11:27:09	2023-04-18T14:13:46	EUR	P265.89	P265.895	Herbruikbaar 2 laags katoenen gezichtsmasker, donkerblauw	True	True	Screen Transfer OS,Digital Transfer OS	1	1						0.69						0.99							
2023-09-18T11:27:09	2023-08-18T14:41:05	EUR	P269.05	P269.052	GRS RPP lunchdoos met spork, grijs			Pad Print	1	1	100	250	500	1000	1500	6.34	6.18	6.01	5.84	5.73	5.61	11.13	10.84	10.54	10.24	10.05	9.85		
2023-09-18T11:27:09	2023-08-18T14:41:05	EUR	P269.05	P269.053	GRS RPP lunchdoos met spork, wit			Pad Print	1	1	100	250	500	1000	1500	6.34	6.18	6.01	5.84	5.73	5.61	11.13	10.84	10.54	10.24	10.05	9.85		
2023-09-18T11:27:09	2023-08-18T14:41:05	EUR	P269.05	P269.055	GRS RPP lunchdoos met spork, donkerblauw			Pad Print	1	1	100	250	500	1000	1500	6.34	6.18	6.01	5.84	5.73	5.61	11.13	10.84	10.54	10.24	10.05	9.85		
2023-09-18T11:27:09	2022-10-24T15:16:41	EUR	P269.08	P269.082	RCS gerecycled roestvrijstalen lekvrije lunchbox, zilver			Laser Engraving 2,Doming	1	1	25	50	100	250	500	10.92	10.63	10.35	10.06	9.86	9.66	19.15	18.65	18.15	17.65	17.30	16.95		
2023-09-18T11:27:09	2023-06-02T16:30:47	EUR	P269.09	P269.092	Tritan™ Renew herbruikbare lunchbox 1,5L gemaakt in EU, grijs		True	Pad Print	1	1	100	250	500	1000	1500	4.47	4.36	4.24	4.12	4.04	3.96	7.85	7.65	7.44	7.23	7.09	6.95		
2023-09-18T11:27:09	2022-10-21T09:45:42	EUR	P269.10	P269.101	RCS RPP lunchbox met bamboe deksel, zwart			CO2 Engraving 2,Pad Print	1	1	100	250	500	1000	1500	7.70	7.50	7.30	7.10	6.95	6.81	13.50	13.15	12.80	12.45	12.20	11.95		
2023-09-18T11:27:09	2022-10-21T09:45:42	EUR	P269.10	P269.103	RCS RPP lunchbox met bamboe deksel, wit			CO2 Engraving 2,Pad Print	1	1	100	250	500	1000	1500	7.70	7.50	7.30	7.10	6.95	6.81	13.50	13.15	12.80	12.45	12.20	11.95		
2023-09-18T11:27:09	2022-10-24T15:21:30	EUR	P269.53	P269.539	Herbruikbare bamboe reisbestekset, wit			Screen Transfer OS,Digital Transfer OS,CO2 Engraving 2	1	1	100	250	500	1000	1500	3.19	3.11	3.02	2.94	2.88	2.82	5.59	5.45	5.30	5.15	5.05	4.95		
2023-09-18T11:27:09	2022-10-24T15:21:33	EUR	P269.54	P269.542	Pocketformaat herbruikbare bestekset on-the-go, zilver			Pad Print,Laser Engraving 2	1	1	100	250	500	1000	1500	3.47	3.38	3.29	3.20	3.14	3.07	6.09	5.93	5.77	5.61	5.50	5.39		
2023-09-18T11:27:09	2023-02-09T10:51:08	EUR	P269.55	P269.551	Tierra 2-delige rietjes- en bestekset, zwart			Screen Transfer OS,Digital Transfer OS	1	1	100	250	500	1000	1500	3.21	3.13	3.04	2.96	2.90	2.84	5.64	5.49	5.34	5.19	5.09	4.99		
2023-09-18T11:27:09	2023-02-09T10:51:08	EUR	P269.55	P269.555	Tierra 2-delige rietjes- en bestekset, blauw			Screen Transfer OS,Digital Transfer OS	1	1	100	250	500	1000	1500	3.21	3.13	3.04	2.96	2.90	2.84	5.64	5.49	5.34	5.19	5.09	4.99		
2023-09-18T11:27:09	2023-02-09T10:51:09	EUR	P269.55	P269.557	Tierra 2-delige rietjes- en bestekset, groen			Screen Transfer OS,Digital Transfer OS	1	1	100	250	500	1000	1500	3.21	3.13	3.04	2.96	2.90	2.84	5.64	5.49	5.34	5.19	5.09	4.99		
2023-09-18T11:27:09	2022-10-24T15:18:20	EUR	P269.56	P269.560	Glazen lunchbox met bamboe deksel, transparant			CO2 Engraving 2,Pad Print	1	1	100	250	500	1000	1500	8.35	8.12	7.89	7.67	7.52	7.38	14.65	14.25	13.85	13.45	13.20	12.95		
2023-09-18T11:27:09	2022-10-24T15:22:33	EUR	P269.57	P269.572	Herbruikbare 3 delige set RVS rietjes, zilver			Screen Transfer OS,Digital Transfer OS	1	1	250	500	1000	2500	5000	1.48	1.44	1.40	1.36	1.33	1.31	2.59	2.52	2.45	2.38	2.34	2.29		
2023-09-18T11:27:09	2022-10-24T15:20:21	EUR	P269.59	P269.592	PP lunchbox met spork, antraciet			Pad Print	1	1	100	250	500	1000	1500	6.13	5.97	5.81	5.64	5.53	5.43	10.76	10.47	10.19	9.90	9.71	9.52		
2023-09-18T11:27:09	2022-10-24T15:20:21	EUR	P269.59	P269.593	PP lunchbox met spork, wit			Pad Print	1	1	100	250	500	1000	1500	6.13	5.97	5.81	5.64	5.53	5.43	10.76	10.47	10.19	9.90	9.71	9.52		
2023-09-18T11:27:09	2023-02-09T10:51:05	EUR	P269.60	P269.602	PP lunchbox vierkant, antraciet			Pad Print	1	1	100	250	500	1000	1500	5.12	4.99	4.85	4.71	4.62	4.53	8.98	8.75	8.51	8.27	8.11	7.95		
2023-09-18T11:27:09	2023-02-09T10:51:05	EUR	P269.60	P269.603	PP lunchbox vierkant, wit			Pad Print	1	1	100	250	500	1000	1500	5.12	4.99	4.85	4.71	4.62	4.53	8.98	8.75	8.51	8.27	8.11	7.95		
2023-09-18T11:27:09	2022-10-24T15:17:59	EUR	P269.62	P269.622	Roestvrijstalen lunchbox met bamboe deksel en spork, zilver			CO2 Engraving 2,Digital Print 3,Pad Print	1	1	100	250	500	1000	1500	10.26	10.00	9.72	9.46	9.26	9.09	18.00	17.55	17.05	16.60	16.25	15.95		
2023-09-18T11:27:09	2022-10-21T09:46:11	EUR	P269.63	P269.632	4-delige roestvrijstalen herbruikbare bestekset, zilver			Screen Transfer OS,Digital Transfer OS	1	1	100	250	500	1000	1500	2.54	2.48	2.41	2.34	2.30	2.25	4.46	4.35	4.23	4.11	4.03	3.95		
2023-09-18T11:27:09	2022-10-24T15:15:58	EUR	P279.20	P279.201	Indoor/outdoor weerstation, zilver			Pad Print	1	1	25	50	100	250	500	16.70	16.27	15.82	15.39	15.08	14.79	29.30	28.55	27.75	27.00	26.45	25.95		
2023-09-18T11:27:09	2022-10-24T15:19:19	EUR	P279.21	P279.219	Bamboe weerstation, bruin			CO2 Engraving 2,Pad Print	1	1	100	250	500	1000	1500	8.98	8.75	8.52	8.27	8.12	7.95	15.75	15.35	14.95	14.50	14.25	13.95		
2023-09-18T11:27:09	2023-02-09T10:50:50	EUR	P279.22	P279.221	Grundig weerstation met alarm en kalender, wit	True	True	Pad Print	1	1						12.57						17.95							
2023-09-18T11:27:09	2022-10-21T09:45:16	EUR	P279.31	P279.319	Utah RCS recycled plastic bamboe LED-klok, bruin			CO2 Engraving 2,Pad Print	1	1	25	50	100	250	500	17.36	16.90	16.44	15.99	15.68	15.36	30.45	29.65	28.85	28.05	27.50	26.95		
2023-09-18T11:27:09	2023-02-09T10:50:57	EUR	P279.40	P279.403	Grundig LED muggen val, wit	True	True	Pad Print	1	1						8.37						11.95							
2023-09-18T11:27:09	2022-10-21T09:45:26	EUR	P279.41	P279.419	Utah RCS rplastic en bamboe weerstation, bruin			CO2 Engraving 2,Pad Print	1	1	100	250	500	1000	1500	10.92	10.63	10.35	10.06	9.86	9.66	19.15	18.65	18.15	17.65	17.30	16.95		
2023-09-18T11:27:09	2022-10-21T09:45:27	EUR	P279.51	P279.519	Utah RCS gerecycled plastic en bamboe rekenmachine, bruin			CO2 Engraving 2	1	1	100	250	500	1000	1500	9.63	9.38	9.12	8.86	8.69	8.52	16.90	16.45	16.00	15.55	15.25	14.95		
2023-09-18T11:27:09	2022-09-29T12:31:44	EUR	P279.60	P279.603	Grundig Rook Melder, wit	True	True	Pad Print	1	1						5.15						7.35							
2023-09-18T11:27:09	2022-11-18T09:23:32	EUR	P279.61	P279.619	Utah RCS rplastic en bamboe LCD bureauklok, bruin			CO2 Engraving 2,Pad Print	1	1	100	250	500	1000	1500	9.63	9.38	9.12	8.86	8.69	8.52	16.90	16.45	16.00	15.55	15.25	14.95		
2023-09-18T11:27:09	2023-04-18T14:12:44	EUR	P279.80	P279.801	Grundig digitale weegschaal, zwart	True		Pad Print,Laser Engraving 2	1	1						5.57						7.95							
2023-09-18T11:27:09	2023-04-18T14:12:33	EUR	P279.90	P279.909	Grundig Bamboe digitale weegschaal, bruin	True		CO2 Engraving 2	1	1						8.37						11.95							
2023-09-18T11:27:09	2022-09-29T12:31:44	EUR	P300.15	P300.152	USB A naar USB C adapter, zilver		True	Pad Print,Laser Engraving 2	1	1	250	500	1000	2500	5000	0.96	0.93	0.91	0.88	0.87	0.85	1.68	1.64	1.59	1.55	1.52	1.49		
2023-09-18T11:27:09	2022-09-29T12:31:44	EUR	P300.16	P300.161	RGB-gamingmuis, zwart			Pad Print,Laser Engraving 2	1	1	100	250	500	1000	1500	12.85	12.51	12.17	11.83	11.60	11.37	22.55	21.95	21.35	20.75	20.35	19.95		
2023-09-18T11:27:09	2022-10-24T15:16:41	EUR	P300.18	P300.181	Swiss Peak GRS gerecycled PU-bureaumat., zwart			CO2 Engraving 2	1	1	100	250	500	1000	1500	12.85	12.51	12.17	11.83	11.60	11.37	22.55	21.95	21.35	20.75	20.35	19.95		
2023-09-18T11:27:09	2022-10-24T15:12:36	EUR	P300.19	P300.191	Impact AWARE RPET bureau-organizer met laptopstand, zwart			Screen Transfer OS,CO2 Engraving 2,Digital Transfer OS,Pad Print	1	1	25	50	100	250	500	32.18	31.32	30.47	29.61	29.04	28.47	56.45	54.95	53.45	51.95	50.95	49.95		
2023-09-18T11:27:09	2022-09-29T12:31:44	EUR	P300.20	P300.201	RGB gaming-muismat, zwart			Screen Transfer OS,Digital Transfer OS	1	1	100	250	500	1000	1500	12.85	12.51	12.17	11.83	11.60	11.37	22.55	21.95	21.35	20.75	20.35	19.95		
2023-09-18T11:27:09	2022-10-24T15:17:26	EUR	P300.22	P300.221	Swiss Peak RCS gerecycled PU bureau-organizer, zwart			CO2 Engraving 2	1	1	100	250	500	1000	1500	10.92	10.63	10.35	10.06	9.86	9.66	19.15	18.65	18.15	17.65	17.30	16.95		
2023-09-18T11:27:09	2022-09-29T12:31:44	EUR	P300.23	P300.231	Swiss Peak GRS gerecycled PU-muismat, zwart			CO2 Engraving 2	1	1	100	250	500	1000	1500	3.19	3.11	3.02	2.94	2.88	2.82	5.59	5.45	5.30	5.15	5.05	4.95		
2023-09-18T11:27:09	2022-10-24T15:16:31	EUR	P300.24	P300.241	Swiss Peak RCS gerecycled PU 10W draadloze oplader muismat, zwart			CO2 Engraving 2	1	1	25	50	100	250	500	14.14	13.77	13.40	13.02	12.77	12.51	24.80	24.15	23.50	22.85	22.40	21.95		
2023-09-18T11:27:09	2023-06-12T08:50:13	EUR	P300.26	P300.261	Swiss Peak RCS gerecycled PU vouwbare tray, zwart			Pad Print,CO2 Engraving 2,Hot Stamping	1	1	100	250	500	1000	1500	3.19	3.11	3.02	2.94	2.88	2.82	5.59	5.45	5.30	5.15	5.05	4.95		
2023-09-18T11:27:09	2022-10-24T15:18:30	EUR	P300.32	P300.321	Light up Logo draadloze muis, zwart			Laser Engraving 2,Pad Print	1	1	100	250	500	1000	1500	9.63	9.38	9.12	8.86	8.69	8.52	16.90	16.45	16.00	15.55	15.25	14.95		
2023-09-18T11:27:09	2023-04-18T14:12:47	EUR	P300.89	P300.893	Antimicrobial draadloze muis, wit			Pad Print	1	1	100	250	500	1000	1500	6.41	6.24	6.07	5.90	5.79	5.67	11.24	10.95	10.65	10.35	10.15	9.95		
2023-09-18T11:27:09	2022-10-24T15:19:49	EUR	P301.04	P301.043	Vierkante keyfinder 2.0, wit			Pad Print,Digital Print 1	1	1	100	250	500	1000	1500	7.04	6.87	6.67	6.50	6.36	6.24	12.35	12.05	11.70	11.40	11.15	10.95		
2023-09-18T11:27:09	2022-09-29T12:31:44	EUR	P301.08	P301.081	Philips 30W snellader met dual output en PD, zwart	True		Pad Print	1	1						13.97						19.95							
2023-09-18T11:27:09	2023-02-09T10:50:57	EUR	P301.10	P301.103	UV-C sterilisatie box, wit			Pad Print,Digital Print 3	1	1	100	250	500	1000	1500	9.63	9.38	9.12	8.86	8.69	8.52	16.90	16.45	16.00	15.55	15.25	14.95		
2023-09-18T11:27:09	2023-02-09T10:50:53	EUR	P301.11	P301.113	UV-C sterilisatie box met 5W draadloze oplader, wit			Pad Print,Digital Print 3	1	1	25	50	100	250	500	12.20	11.88	11.57	11.23	11.03	10.80	21.40	20.85	20.30	19.70	19.35	18.95		
2023-09-18T11:27:09	2022-10-24T15:17:49	EUR	P301.12	P301.123	UV-C Luchtbevochtiger, wit			Pad Print	1	1	100	250	500	1000	1500	9.63	9.38	9.12	8.86	8.69	8.52	16.90	16.45	16.00	15.55	15.25	14.95		
2023-09-18T11:27:09	2023-02-09T10:50:50	EUR	P301.13	P301.132	Rena UV-C sterilisatie box met 5W draadloze oplader, grijs			Pad Print,Digital Print 3,CO2 Engraving 2	1	1	25	50	100	250	500	16.07	15.65	15.22	14.79	14.51	14.22	28.20	27.45	26.70	25.95	25.45	24.95		
2023-09-18T11:27:09	2023-03-08T15:48:07	EUR	P301.15	P301.159	RCS geurverspreider van gerecycled plastic en bamboe, bruin			CO2 Engraving 2,Pad Print	1	1	25	50	100	250	500	22.37	21.80	21.20	20.61	20.21	19.81	39.25	38.25	37.20	36.15	35.45	34.75		
2023-09-18T11:27:09	2022-09-29T12:31:44	EUR	P301.18	P301.181	Philips 30W ultra snelle reisadapter set, zwart	True		Screen Transfer OS,Digital Transfer OS,Pad Print	1	1						17.47						24.95							
2023-09-18T11:27:09	2023-08-08T12:16:14	EUR	P301.28	P301.281	Philips Ultra snelle 3-poorts USB oplader 65W, zwart	True		Pad Print	1	1						24.47						34.95							
2023-09-18T11:27:09	2022-10-24T15:20:04	EUR	P301.32	P301.323	Telefoon en tablet stand, wit			Digital Print 2,Pad Print	1	1	100	250	500	1000	1500	6.13	5.96	5.80	5.64	5.53	5.42	10.75	10.46	10.18	9.89	9.70	9.51		
2023-09-18T11:27:09	2022-10-24T15:20:08	EUR	P301.34	P301.341	IPX 8 waterdichte drijvende telefoon hoes, zwart			Pad Print	1	1	100	250	500	1000	1500	7.41	7.21	7.01	6.81	6.70	6.56	13.00	12.65	12.30	11.95	11.75	11.50		
2023-09-18T11:27:09	2022-10-24T15:22:36	EUR	P301.35	P301.359	Bamboe telefoon standaard, bruin			Pad Print	1	1	250	500	1000	2500	5000	0.96	0.93	0.91	0.88	0.87	0.85	1.68	1.64	1.59	1.55	1.52	1.49		
2023-09-18T11:27:09	2022-10-24T15:22:29	EUR	P301.37	P301.379	Bamboe tablet en telefoon stand, bruin			CO2 Engraving 2,Pad Print	1	1	250	500	1000	2500	5000	1.60	1.56	1.52	1.48	1.45	1.42	2.81	2.74	2.66	2.59	2.54	2.49		
2023-09-18T11:27:09	2023-08-18T14:41:47	EUR	P301.40	P301.409	Bamboe telefoonstandaard in kraft verpakking, bruin			CO2 Engraving 2,Pad Print	1	1	250	500	1000	2500	5000	1.28	1.25	1.21	1.18	1.16	1.13	2.25	2.19	2.13	2.07	2.03	1.99		
2023-09-18T11:27:09	2022-09-29T12:31:44	EUR	P301.65	P301.652	Terra RCS gerecycled aluminium laptop/tablet stand, grijs			Laser Engraving 2,Pad Print	1	1	25	50	100	250	500	12.85	12.51	12.17	11.83	11.60	11.37	22.55	21.95	21.35	20.75	20.35	19.95		
2023-09-18T11:27:09	2022-09-29T12:31:44	EUR	P301.66	P301.662	Terra RCS gerecycled aluminium tablet & telefoon stand, grijs			Laser Engraving 2	1	1	100	250	500	1000	1500	5.12	4.99	4.85	4.71	4.62	4.53	8.98	8.75	8.51	8.27	8.11	7.95		
2023-09-18T11:27:09	2023-08-08T12:16:22	EUR	P301.95	P301.951	Urban Vitamin Saratoga 5 in 1 universele lader, zwart			Pad Print	1	1	25	50	100	250	500	32.18	31.32	30.47	29.61	29.04	28.47	56.45	54.95	53.45	51.95	50.95	49.95		
2023-09-18T11:27:09	2022-10-24T15:20:57	EUR	P302.07	P302.071	4-in-1 kabel met karabijnhaak, zwart			Pad Print,Doming	1	1	100	250	500	1000	1500	4.47	4.36	4.24	4.12	4.04	3.96	7.85	7.65	7.44	7.23	7.09	6.95		
2023-09-18T11:27:09	2022-10-24T15:20:57	EUR	P302.07	P302.073	4-in-1 kabel met karabijnhaak, wit			Pad Print,Doming	1	1	100	250	500	1000	1500	4.47	4.36	4.24	4.12	4.04	3.96	7.85	7.65	7.44	7.23	7.09	6.95		
2023-09-18T11:27:09	2022-10-24T15:20:58	EUR	P302.07	P302.074	4-in-1 kabel met karabijnhaak, rood			Pad Print,Doming	1	1	100	250	500	1000	1500	4.47	4.36	4.24	4.12	4.04	3.96	7.85	7.65	7.44	7.23	7.09	6.95		
2023-09-18T11:27:09	2022-10-24T15:21:34	EUR	P302.22	P302.221	3-in-1 kabel met oprolmechanisme, zwart			Pad Print	1	1	100	250	500	1000	1500	3.21	3.13	3.04	2.96	2.90	2.84	5.64	5.49	5.34	5.19	5.09	4.99		
2023-09-18T11:27:09	2022-10-24T15:21:34	EUR	P302.22	P302.223	3-in-1 kabel met oprolmechanisme, wit			Pad Print	1	1	100	250	500	1000	1500	3.21	3.13	3.04	2.96	2.90	2.84	5.64	5.49	5.34	5.19	5.09	4.99		
2023-09-18T11:27:09	2022-10-24T15:21:36	EUR	P302.23	P302.232	3-in-1 gevlochten nylon kabel, grijs			Pad Print,Laser Engraving 2	1	1	100	250	500	1000	1500	3.21	3.13	3.04	2.96	2.90	2.84	5.64	5.49	5.34	5.19	5.09	4.99		
2023-09-18T11:27:09	2022-10-24T15:19:39	EUR	P302.25	P302.253	3-in-1 bamboe oplaadkabel met 5W draadloze oplader, wit			CO2 Engraving 2,Pad Print	1	1	100	250	500	1000	1500	7.70	7.50	7.30	7.10	6.95	6.81	13.50	13.15	12.80	12.45	12.20	11.95		
2023-09-18T11:27:09	2023-02-09T10:51:10	EUR	P302.27	P302.274	Dubbele USB autolader, blauw		True	Doming	1	1	100	250	500	1000	1500	2.90	2.82	2.75	2.67	2.62	2.57	5.09	4.95	4.82	4.68	4.59	4.50		
2023-09-18T11:27:09	2022-09-29T12:31:44	EUR	P302.29	P302.295	3-in-1 LED flow kabel, blauw		True	Pad Print,Laser Engraving 2	1	1	100	250	500	1000	1500	2.57	2.50	2.43	2.37	2.32	2.27	4.51	4.39	4.27	4.15	4.07	3.99		
